parameter_1,parameter_2
-0.5195029,0.37914196
-0.667976,0.074465364
-0.5038353,0.39464605
-0.43775553,-0.32662594
-0.21011539,0.20461452
-0.72297364,-0.22904226
-0.32330403,-0.0039290786
0.055592924,0.5419093
-0.76769686,-0.08835162
-0.14400944,0.38736138
-0.29097283,0.10696964
-0.588184,0.2664096
0.105462134,0.17048179
-0.45850414,-0.028758809
-0.10194352,-0.004279703
-0.7211107,0.16525105
-0.118124545,0.006397903
-0.61598355,0.3123807
-0.67852163,0.39530072
-0.2977277,-0.08018857
0.0031982958,-0.20699364
-0.12641522,0.20578322
-0.036156833,0.3657623
-0.5191854,-0.13194552
-0.30076826,-0.008177102
0.0814389,0.042500198
-0.52167434,0.20366696
-0.5370085,0.37371078
-0.60749125,0.013813704
-0.51177514,0.43644097
-0.36285445,-0.08479975
-0.07315846,0.07330692
-0.4654565,-0.066855446
-0.4081725,-0.027332932
-0.38309994,-0.022772565
-0.2551456,0.56711954
-0.29961577,0.360577
-0.19334975,0.22228843
-0.45451215,0.32956642
-0.41608763,-0.20249191
-0.15917417,-0.05376762
0.18373498,0.4405902
-0.54381275,0.099684864
-0.23760894,0.2373753
-0.30728322,-0.2267153
0.1951426,-0.107356355
0.21165517,0.6526674
-0.25341028,0.016935974
-0.3908276,-0.0037221909
-0.43296722,0.16056101
0.0029759407,-0.07836148
-0.47777075,0.17872733
-0.8363986,0.07647115
-0.26786026,0.37409335
-0.2250869,-0.39303562
-0.36905786,-0.1114898
-0.114640296,-0.026657045
-0.22881252,0.09644979
-0.37155938,-0.17183301
-0.30116853,0.14030518
-0.07096763,-0.3853782
-0.19645685,0.2766057
-0.2563656,-0.37297505
-0.13685213,-0.17438364
-0.3560441,0.51953244
-0.58038306,0.15300678
-0.20179503,0.124059
-0.10224144,0.38182732
-0.34553602,0.25823367
-0.49787247,0.084244944
-0.14685468,0.3055305
-0.2840662,0.4210787
-0.2029449,-0.10505746
-0.16780402,0.25994202
-0.59667957,0.43453234
-0.5803587,-0.020331368
-0.5017646,0.3617584
0.13115597,0.23790982
-0.038959265,0.8901056
-0.35965323,0.31347078
-0.16100131,0.35569897
-0.876935,0.41581964
-0.07591362,-0.114442006
-0.4066166,-0.18750286
-0.19502857,0.5079249
-0.50858635,0.16531104
-0.089026645,0.14348444
-0.57786167,0.3979968
-0.47305578,0.24342968
-0.6257777,-0.04723692
-0.15388109,0.53972423
-0.53371537,0.17475584
-0.54302275,0.6275159
-0.056388766,0.13058363
-0.20028567,0.15249825
-0.5803833,0.3772699
-0.40145075,-0.043572783
-0.2634848,-0.26894504
-0.24709985,0.038400583
-0.110701814,0.08142486
-0.42731267,0.10221671
-0.3741908,0.38279188
-0.48510796,-0.21052152
-0.40504414,0.13386136
-0.17554255,0.25975853
-0.49436405,-0.15105763
-0.46657056,0.39645317
0.0060457587,-0.2748832
-0.2951756,0.081603825
-0.112408355,0.28582495
-0.42909306,0.46817115
-0.31082338,-0.19522712
-0.0818778,0.04437857
0.10069862,-0.06648873
-0.39680052,-0.034939945
-0.55492175,-0.10516758
-0.46268922,-0.011508465
-0.5627691,-0.046374604
0.08016583,0.19390142
-0.5273959,0.15383576
-0.46951038,-0.09306142
-0.088061646,0.05679483
-0.20322508,0.14907634
-0.27429414,0.22675939
-0.49465704,0.2635393
-0.052518636,0.2170929
-0.197554,-0.024896547
-0.50927806,-0.14727744
-0.42817694,-0.093722776
-0.47756237,0.0010010898
-0.302548,-0.26346752
-0.28136078,0.13223226
0.20358261,-0.082993135
-0.105867475,-0.22488853
-0.086274385,-0.010180235
-0.33246928,0.01280079
-0.32406154,0.3432538
0.11697477,0.22172754
-0.35924292,-0.22470164
-0.058460146,0.25395453
-0.2931183,0.09602504
-0.1717207,0.11602279
-0.16732062,0.043843947
-0.06527537,-0.4123048
-0.46001044,-0.297952
-0.25320426,0.20619619
-0.010666311,0.40422383
-0.116913944,0.433183
-0.40410113,0.033278838
0.28459123,0.112954244
-0.24802911,0.18769033
-0.2776649,0.06956198
-0.15334892,0.20101517
-0.23194751,0.32490999
-0.441558,0.7582879
-0.3666258,0.08702581
-0.31600523,0.054560892
-0.036771446,-0.5095811
-0.48663014,0.0019477457
-0.23441403,-0.19763899
-0.11362104,-0.12903216
-0.4878598,0.26118946
-0.19734713,0.057555318
-0.13269903,0.3806829
-0.6931175,0.3863255
-0.4421479,-0.047529876
0.030421942,0.3762247
-0.43247503,0.3489484
-0.44787106,0.06700092
-0.5088038,0.40048656
-0.3857625,-0.14751759
-0.36456048,0.16175374
-0.3800256,0.5526243
-0.17288041,0.21884632
-0.39357448,-0.07646246
-0.38538074,0.58896816
-0.34208733,-0.03689462
-0.26232824,0.28569427
-0.79354525,0.12542449
-0.41475692,-0.31027007
0.08156544,-0.1195382
-0.549352,0.017162636
-0.5268072,0.29331234
-0.72345173,0.3889058
0.26378158,-0.49791196
-0.74580514,0.43949184
-0.39303362,0.20363909
-0.45441896,0.006381735
-0.44390893,0.07054818
-0.5445228,-0.27060637
-0.86331654,0.06414669
-0.4899721,0.13089778
-0.37440068,0.6316353
0.25959387,0.11774898
-0.3164571,0.31063634
-0.51364815,0.47647253
-0.21437782,0.015433624
-0.37010247,0.39502195
-0.36243373,0.46747494
-0.11152506,-0.06476845
-0.38268697,-0.069974095
-0.119781986,0.03539721
-0.2409803,-0.15137461
-0.6532438,0.18235682
-0.03100136,0.1005653
-0.12660302,0.108967885
-0.14887367,0.19735727
-0.00590688,-0.1606923
-0.24198845,0.3769128
-0.6309339,-0.346669
-0.27374324,0.1513128
-0.5230785,-0.3024998
-0.055920124,-0.4640784
0.039957434,0.25613916
-0.28443766,0.1336527
-0.25806284,0.37092793
-0.27721047,-0.23262492
-0.12120178,-0.04196112
-0.18264024,0.14348389
-0.5718079,-0.18914297
-0.6895397,0.1578804
-0.51064837,0.5164817
0.11633909,0.056505166
-0.11805944,0.14185435
-0.69835424,0.14476506
-0.36387375,0.2789905
-0.48004556,0.52518666
-0.5492325,0.45835713
-0.0797112,0.63132894
-0.37919158,0.10242081
-0.717592,0.16093749
0.08074677,0.11925427
-0.4628814,-0.019858494
-0.23132691,0.013040565
-0.43775126,0.12579739
-0.3828172,-0.068932936
-0.29074216,0.24490398
-0.063601494,0.18303858
-0.042659312,0.1223212
0.13064098,0.38540265
-0.41121915,0.12099058
-0.34805936,-0.14385599
-0.076858014,0.1802269
-0.21834967,0.7135849
-0.13485283,0.36472666
-0.2952454,-0.055123106
-0.058960706,-0.24326754
-0.3904548,0.6515962
-0.013895124,0.40681282
0.07299054,0.17498386
-0.23472375,0.4122528
-0.3806825,0.1118858
0.1392175,0.064324304
-0.32391727,0.08726087
-0.0136912465,0.34098506
-0.5935677,0.2994754
-0.074838236,-0.15938333
-0.25622514,0.15456033
0.021491855,0.05371186
-0.04771772,0.00844571
-0.34446913,0.12941451
0.015319616,0.054071918
-0.24659595,0.36379838
-0.5561639,0.03039246
0.12839341,0.068206124
-0.4615379,0.023627296
-0.7812263,0.36530304
-0.10644527,0.4084252
-0.16791743,-0.1457558
-0.6626308,0.46630326
-0.5932523,-0.19297129
0.07316527,0.04816445
-0.22352143,0.870872
-0.251256,-0.05454363
-0.37147987,0.13040826
-0.43091744,0.27182186
-0.3512894,-0.13900417
-0.4344814,-0.059017748
-0.2743153,0.592968
-0.5189911,0.098001406
-0.33231112,-0.03718409
-0.5274892,0.13414761
-0.15617748,0.40016615
-0.30391985,0.18515593
-0.29125854,0.06714153
-0.64351916,0.10731859
-0.20847899,-0.15386873
-0.23168364,0.1633698
-0.25833985,0.09738085
-0.27023965,-0.09666416
-0.30491364,0.28092653
-0.27904418,0.6155761
-0.42195007,0.107433446
-0.22027227,0.44063625
-0.3833295,0.3579017
-0.09910934,0.2625978
-0.19871652,0.30368382
-0.1890664,-0.17484915
-0.22308627,-0.33344492
-0.104887545,0.4507887
-0.58999914,0.15549359
-0.07602906,0.10588215
-0.44120055,0.20782408
-0.28353697,0.21505937
-0.36495546,0.19806197
-0.31265628,0.06917627
-0.32432765,0.22596686
-0.53500515,0.2585516
-0.13666794,0.21034825
-0.6001926,0.0136974305
-0.38334516,0.013238534
-0.43450052,-0.289949
-0.42856333,0.2989131
0.021855623,0.37445801
-0.10023177,0.2263193
-0.44761544,0.06645802
-0.34658748,0.16994895
-0.4236035,0.3858787
-0.27507737,0.2973098
-0.1294153,-0.19973186
-0.23010589,-0.04675813
-0.51337826,0.05054982
-0.38195595,0.30563253
-0.31815252,0.019256197
0.050786406,-0.07273078
-0.03890553,0.0110061765
-0.5193504,0.07259375
-0.24806371,0.10864284
-0.432193,0.26009232
-0.44231728,0.13987292
-0.16910613,0.20490798
-0.4599035,0.4214541
-0.0992257,0.060529336
-0.0012516081,0.45207596
-0.31118178,0.25690612
-0.087294295,-0.23861432
-0.23733392,0.40015712
-0.32026428,0.45330608
-0.5419556,-0.3600582
-0.28196993,0.14524408
-0.64477164,0.03713847
-0.45372593,0.1063821
-0.06482428,0.06880919
-0.2694685,-0.20415029
-0.19317725,-0.13966233
-0.28329247,0.33390564
-0.44961894,0.004360065
-0.0048957765,0.09175202
-0.14915904,0.26636666
-0.08879322,0.11044945
-0.29820734,-0.2465021
-0.366471,0.37634864
-0.34351888,-0.12872279
-0.37907028,0.26961112
-0.5568975,0.4304405
-0.14080863,-0.068435326
-0.44731933,0.17205676
-0.34607992,0.16623014
0.063969046,-0.25759214
-0.04549876,0.2622717
-0.105450615,-0.13815847
-0.32232937,0.027681842
-0.022912383,-0.18674836
-0.33171296,-0.06448704
-0.541509,-0.30367237
-0.28908092,-0.099422604
-0.33869216,0.39111435
-0.61836183,0.21363118
-0.13611804,-0.04722452
-0.14245258,0.47815013
-0.3233572,0.43643805
-0.15379065,0.09255357
-0.60172033,0.51286876
-0.4609027,0.14627641
-0.42923182,0.18360075
-0.34990156,0.3358673
-0.7093158,0.17313196
-0.22563371,-0.025459617
-0.45837498,0.24230328
-0.38680032,-0.102039605
-0.24973753,-0.18316641
-0.22990371,0.24629912
-0.652805,0.22165805
-0.030355722,0.25143534
-0.3420141,-0.08382082
-0.12297329,0.08243172
-0.050456583,-0.119280145
-0.52489424,-0.010794908
-0.51004064,0.12513174
-0.42996454,0.049589694
-0.49692565,0.013403937
-0.3949081,0.36133575
-0.8313638,0.48926055
-0.41367805,0.315484
-0.16578119,0.33381677
0.0068228245,-0.016809732
-0.870913,-0.20435575
-0.030926943,0.07159224
-0.31612313,0.16860898
-0.26740873,-0.11863518
-0.7116513,0.12933367
-0.24722117,0.019383706
-0.21515816,0.0907253
-0.5568224,-0.05994527
-0.04476154,0.061580434
-0.18232034,0.09672767
-0.32742152,0.2544402
-0.22197403,0.3685478
-0.22775015,-0.14324999
-0.4420209,0.4779436
0.081086576,0.36482584
-0.3674664,-0.01902181
-0.46685562,0.5564345
-0.45651758,0.038426556
-0.63421476,-0.17892474
-0.3733398,0.16796431
-0.23377648,0.032252282
-0.21918675,0.22184935
-0.4136929,0.03378059
-0.32807806,-0.12343103
-0.41531348,0.28653085
-0.4293339,-0.16868085
0.15987131,0.14150678
-0.31582308,0.05835364
-0.85542524,-0.28656316
-0.32776195,-0.060209677
-0.30168903,0.20579077
-0.1577329,0.43662944
0.056120902,0.2733102
-0.13960625,-0.02928935
-0.37389195,0.064116664
-0.4337941,-0.16493836
-0.6578926,0.08561303
-0.17198335,0.039871328
-0.5761951,0.05137737
-0.16775113,-0.024366707
-0.19090702,0.32920438
-0.28511047,0.40605804
-0.50248796,0.3062179
-0.20017757,0.11642648
-0.2585196,-0.2782578
-0.20353436,0.13000716
0.012896985,0.17228886
-0.12588654,0.46791828
-0.4615922,0.178336
-0.2628791,0.00013659894
-0.45139128,0.055379465
0.0041843355,0.22582512
-0.36043516,0.34145623
-0.43786743,0.52091384
-0.70132446,0.41011503
-0.15238255,0.26166844
-0.33094308,0.4759407
-0.054433197,0.031640865
-0.0336124,0.25789872
-0.76403767,0.14308237
-0.57960653,-0.14286068
-0.5912702,0.37613744
-0.3656622,-0.13145089
-0.012461573,0.121409915
-0.19112746,0.12724815
-0.40587735,0.48662552
-0.4706986,-0.0908626
-0.53461736,-0.06925914
-0.3212652,-0.24653554
-0.5748051,-0.14532185
-0.23744375,0.3489784
-0.2701337,-0.35464162
-0.33010933,0.26402375
-0.5232638,0.27643842
-0.2967584,0.2418401
-0.4007101,0.4042152
-0.25212163,0.062319383
-0.45173728,-0.106554165
-0.60364306,0.11934275
-0.3415959,-0.12644178
-0.4681919,-0.3075211
-0.2590715,0.052997097
0.036342025,0.033417486
-0.61044204,0.43016598
-0.12737508,0.2535558
-0.5003325,0.22460991
-0.23004216,0.17024639
-0.3145135,-0.020860404
-0.14906092,0.18015929
-0.4224705,0.031195484
-0.38351154,0.29460776
-0.021175683,-0.25701
-0.041502148,0.12367261
-0.3246145,0.34834683
-0.2475271,0.012633458
-0.40988207,0.40143746
-0.47526246,0.7313957
-0.28304327,0.59250045
-0.5042375,0.042569146
-0.31057593,-0.08383246
0.28931597,0.1131437
-0.28983295,0.2845887
-0.40800327,0.13477428
-0.25008047,0.48656076
-0.54982054,0.25053898
-0.28822678,0.086641595
-0.5709621,0.43569437
-0.23744762,-0.4247358
-0.097657725,0.3004541
-0.063337386,-0.16786346
-0.39698148,-0.05762069
-0.37802544,0.20288971
-0.45376456,0.47373366
-0.5700385,0.49613133
-0.0926899,-0.012219235
-0.447958,0.05254682
-0.073059216,0.4772291
-0.13103805,-0.1384249
-0.43147057,0.10930666
-0.2452951,0.41256973
-0.37581053,0.04996127
-0.4437363,0.031570815
0.09219831,0.42618167
-0.16374604,-0.13851729
-0.3980826,-0.1656647
-0.26026908,-0.026139066
-0.25867885,0.13494992
-0.092053786,-0.06817198
-0.46456242,-0.12678614
-0.6381904,0.024291836
0.08195248,0.073849075
-0.3228331,0.25681987
-0.14126216,0.3024013
-0.21801946,0.19726986
-0.31158885,-0.16178247
-0.16423254,0.21441178
-0.7998005,0.58230567
-0.2557933,0.5790597
-0.13609779,0.085387826
-0.24495327,-0.14320478
-0.36755225,-0.1486024
0.0729675,0.0010849833
-0.18319099,-0.18589205
-0.7999759,0.13201731
-0.3855815,-0.15256602
-0.54609036,0.4720293
-0.3375006,0.30955425
-0.21737945,-0.27036297
-0.28121212,0.3149083
-0.776686,0.3294385
0.27151206,0.35141093
-0.4641058,0.46686617
-0.18466261,0.27908576
-0.49128813,-0.0031533688
-0.5777495,0.21225432
-0.3423577,0.34044343
-0.28138125,0.22747381
-0.29171306,0.1992699
-0.40271437,0.5250131
-0.28058618,0.058013506
-0.2819719,0.20766804
-0.29180554,-0.25508764
-0.4495901,0.24720262
-0.1324208,-0.44612613
-0.34282956,0.35494953
-0.1618617,-0.13806364
-0.15249397,0.05967302
-0.23551226,-0.29651296
-0.41729075,0.24787071
0.1383169,-0.043930992
-0.5314902,0.06778483
-0.31008753,0.10305115
-0.5726669,0.20763919
-0.49516764,0.058475062
-0.029571652,0.19743444
-0.07340409,0.70490646
-0.6895347,-0.11956236
-0.1394833,0.23297961
-0.48487177,0.2706545
-0.16794313,0.42170376
-0.10602635,0.26120228
-0.473467,0.47200748
-0.11367276,-0.059507445
-0.33380607,0.30618212
-0.66064984,-0.08033864
-0.5964737,0.24300434
-0.23870635,0.06492011
0.030588537,0.16401203
-0.21492621,0.07313797
-0.3095784,0.37001854
-0.35156488,0.20011741
0.035737753,-0.36350575
0.031089038,0.4189644
0.32412854,-0.27938628
-0.29956895,0.8098904
-0.8034797,-0.15320894
-0.37410003,0.28160596
-0.4982296,-0.085762724
-0.44946504,0.20358387
-0.111132026,0.41605678
-0.40628016,0.33916572
-0.87691104,0.0122179985
-0.2131553,-0.19797131
-0.6326983,-0.20694843
-0.28869367,0.6216192
0.0122205615,0.57397014
-0.048689008,0.20045328
-0.03513077,-0.010585099
-0.6499131,0.40093756
-0.17827858,-0.15157264
-0.13822632,0.36292505
-0.49152726,0.11292526
-0.356367,-0.11305544
-0.50881946,0.082633615
-0.5881629,0.16724376
-0.10310924,-0.30222434
0.16822696,0.067021556
-0.38576654,-0.13774198
-0.1743969,0.27584797
-0.09881589,0.33840904
-0.4792351,0.031396672
-0.15899676,-0.36216876
-0.19922113,0.48263913
-0.3936624,0.2512488
-0.5905276,-0.15368095
-0.6131585,0.2698879
-0.3269123,0.22295988
-0.43559623,0.31718498
-0.5345197,-0.24186724
-0.18128361,0.46607986
-0.50632197,0.08951743
-0.4148243,0.2237426
-0.26715702,0.24093464
-0.38414013,0.6947199
-0.4607771,0.25701025
-0.17761338,-0.0070958287
0.23634055,-0.20185748
-0.2152578,-0.2448782
-0.4609124,0.3467695
0.08283061,0.43829942
-0.6106041,-0.35725084
-0.118756235,-0.013592854
-0.49504972,0.07973978
-0.36024362,-0.2468391
-0.17939784,0.19053298
-0.41480735,0.18804485
0.17536053,0.06645244
-0.33964893,0.33281338
-0.5149087,0.5127077
-0.18822986,-0.21712568
-0.28648353,0.059629552
-0.24370117,0.038361475
-0.2983075,-0.07471478
-0.35408112,-0.12100485
-0.3754697,0.07015255
-0.7474786,0.13258593
-0.4507581,0.08342938
-0.66660094,-0.0049073994
-0.09751557,0.17775063
-0.29414997,-0.15095875
-0.36879468,0.37999108
-0.42462686,0.46447146
-0.54944444,-0.031551763
-0.74035025,0.58638513
-0.5207964,0.13590612
-0.14583455,0.060202934
-0.3144197,0.41376978
-0.34625965,0.21079233
-0.2485713,0.16874626
-0.23930302,-0.20915148
-0.52684087,0.4973493
-0.14450018,0.36091948
-0.08202128,0.15179268
-0.26479727,-0.15733561
-0.22711001,0.41959733
-0.08549096,0.4283149
-0.07473832,-0.22491768
-0.52466106,-0.17349973
-0.2505077,-0.056018144
-0.27373728,0.07677056
-0.19130206,0.6455339
-0.39453593,0.17351076
-0.7143631,-0.055655986
-0.4763102,0.4350356
-0.49614862,0.2261771
-0.40874556,0.26671362
-0.38048387,0.91874826
-0.33992988,0.09542928
-0.47606426,0.13946375
-0.5196854,0.0019022301
-0.2339404,0.045865946
-0.16881345,0.2526412
-0.23112753,0.080316305
-0.28692204,0.14746602
-0.33895028,0.2868036
-0.32102644,0.0028110296
-0.45372134,0.2491513
-0.14852163,-0.06886163
0.061320603,-0.21149567
-0.5064217,0.63665473
-0.3553511,-0.007622391
-0.57523966,-0.26206174
-0.49564964,0.19887894
-0.46431297,-0.31914884
-0.64859974,0.012643978
-0.2584784,0.12971185
-0.42903113,0.11361359
-0.6448051,0.26321143
-0.103002876,0.11917108
-0.24519873,0.25381815
-0.2081186,0.02713897
-0.21759596,0.3465228
0.01632756,0.18908955
-0.23481852,0.025676996
-0.3280164,0.2192626
0.14135423,0.36333823
-0.7505946,0.47828224
-0.64218473,0.21166924
-0.59244716,0.15630479
-0.34679517,0.050791897
-0.22164512,-0.016047701
-0.40053296,0.13744877
-0.33732677,0.010942377
-0.20153466,-0.024737537
-0.5865837,0.13458915
-0.19181037,0.008780122
-0.21957499,0.06910439
-0.3175942,0.22978884
-0.37903127,0.079092935
-0.06847781,0.038016558
-0.6842575,0.43795037
-0.47112572,0.0132785365
0.061163038,0.26606792
0.124954015,-0.07173173
0.031990647,0.04268492
-0.31708726,0.24752715
-0.10627502,0.10325331
-0.57739305,-0.06734751
-0.30130747,0.12620665
0.09072238,0.22822365
-0.18328927,0.5049254
-0.2896482,0.02967906
-0.6612052,0.37088364
-0.26693118,-0.1566577
-0.41956216,0.42147762
-0.3544041,0.26211005
-0.44648015,0.07616988
-0.38671085,-0.1485179
-0.29910702,-0.056751654
-0.27659288,0.2605257
-0.44585592,-0.17075297
-0.28283668,-0.13396445
0.067476064,0.020197876
-0.30646884,0.1486652
-0.8253032,0.17631343
-0.34346747,0.081765056
-0.19303235,-0.22055414
-0.3350353,-0.08766982
-0.63400185,0.12684911
-0.13330449,0.3069722
-0.4019633,-0.1071578
-0.10059716,-0.33302638
-0.3286944,0.00036929548
-0.2916797,0.15651383
-0.4795397,-0.002543211
-0.4401638,0.26701966
-0.5998368,-0.11397979
-0.17356554,-0.14789414
-0.23644513,0.14596808
0.09776175,0.07797305
-0.03657952,0.1576849
-0.8246051,0.15476035
-0.09672916,-0.07138538
-0.41660646,0.023443408
-0.30677414,-0.43525186
-0.18924601,-0.19370309
-0.14316393,0.19114837
-0.0038965642,0.011626102
-0.84960425,0.32377025
-0.363486,0.0839542
-0.2541766,0.15223213
-0.37865943,0.33440727
-0.5709049,0.087456346
-0.101426095,-0.24925098
0.40111944,0.24688715
0.08068505,0.086209625
-0.7722641,0.5830693
-0.1367724,0.20688462
-0.50132275,-0.024359152
-0.20481333,0.1812082
-0.37740663,0.23632954
-0.2826634,-0.08173975
-0.10549143,0.48798496
-0.33033672,0.3613351
-0.19552228,-0.020899966
-0.82392156,-0.29324389
-0.6548549,0.28317067
-0.5272789,-0.2600096
-0.2406365,0.04500109
-0.44687706,0.38550472
-0.4252814,0.17323668
-0.31166506,0.03443472
-0.33618754,0.07230962
-0.6734649,-0.078600556
-0.25049502,0.33328417
-0.60891724,0.41484702
-0.27955747,-0.026235849
-0.2219758,-0.022162542
-0.63432646,0.16829476
-0.8311244,-0.13195667
0.029276729,-0.3480536
-0.5162938,0.12110706
-0.48795044,-0.14468437
-0.42648345,0.032224856
-0.19434439,0.204331
-0.47036573,0.108254276
-0.4962539,-0.053406984
-0.22041415,0.13626964
-0.8039706,0.27693057
-0.27705967,-0.2176489
-0.6012492,0.26802993
-0.5524843,-0.13467956
-0.23748359,-0.03438036
-0.44149446,-0.037777722
-0.57207924,-0.46301368
-0.44814777,-0.14247736
-0.45015383,-0.0011281073
-0.6680195,-0.06330985
-0.4056869,-0.1487366
0.039946496,-0.010693058
-0.37838808,0.07320694
-0.32142764,-0.43609956
-0.05517727,-0.11177753
-0.56575185,0.12146604
-0.33534873,0.018997796
-0.6864855,-0.15454
-0.49567068,0.0890238
-0.01167956,-0.10424331
-0.17062661,0.22528958
0.0868749,-0.036806032
-0.23876126,0.393537
-0.6262298,0.34940904
-0.42173374,0.21209644
-0.39641964,-0.046199515
-0.5331729,-0.0013539493
-0.5003716,0.10243843
-0.505436,0.32652104
-0.18593037,0.38927618
-0.3540072,0.13923031
-0.13690971,0.29758573
-0.3189894,0.20471148
0.063373625,0.3835294
0.25489143,0.40030807
-0.33045942,0.4367585
-0.6259583,-0.17296731
-0.10165577,0.06463681
-0.6787754,0.048723698
-0.5572322,-0.11716591
-0.17347589,0.29433328
0.0004964471,0.29375428
-0.46716398,-0.15737754
-0.29693264,0.057877883
-0.17186941,0.11348306
-0.36940575,0.098322295
-0.30239275,0.39628953
-0.1117257,0.33799577
-0.38941252,0.27673244
0.07790196,0.36908412
-0.5436013,0.18179496
-0.3317027,-0.03579846
-0.33823404,0.09514356
-0.025696754,0.11136616
-0.1637913,0.09079224
-0.6384555,0.0884408
-0.2691111,-0.06842317
-0.20585546,0.229067
-0.122423515,0.29045627
-0.3272932,0.218833
-0.35276735,0.17405292
-0.44379836,0.053726755
-0.5058775,-0.1445226
-0.48798537,0.011788465
-0.47599754,-0.17048678
-0.37378478,0.17778654
-0.50783664,0.4657175
-0.36931205,0.090956
-0.7755014,-0.047529846
-0.37638593,0.20223674
-0.2555682,0.44717872
-0.12959674,0.35042903
-0.28791544,0.19158968
-0.34003145,0.44266582
-0.3053256,-0.12264843
-0.2259863,0.38078353
-0.31377876,0.4996033
-0.0023669004,0.46780497
-0.41866314,0.079439625
-0.25018343,-0.47698978
-0.11210799,0.538378
-0.4086809,0.076728866
-0.7408999,0.1657011
-0.15689088,-0.24741241
-0.20612362,0.54986
-0.67273307,-0.24139702
-0.36965254,0.19941492
-0.70390373,0.11780101
-0.68768954,0.30668175
-0.22909296,0.35073864
-0.1337705,0.31702185
-0.07081585,-0.11783491
-0.09342341,0.56769395
-0.239596,-0.09327389
-0.42489967,-0.06938262
-0.20091379,0.013874792
-0.30983552,0.07957864
-0.119119,0.40437058
-0.1284818,0.36679742
-0.35187057,-0.27328262
-0.60103416,0.12534055
-0.43455017,0.5104477
-0.1294776,0.60347444
-0.19486596,0.31815305
-0.6340839,0.20600796
-0.053732187,0.10077201
-0.21337122,0.16996367
-0.39023614,0.09803937
-0.3376992,-0.21709552
-0.019629449,0.26662886
0.25178966,0.21117955
-0.53318167,0.44730735
-0.3376142,-0.23538601
-0.23150036,0.54814726
-0.29435617,0.38256827
-0.3520093,0.43311134
-0.43819118,0.096708305
-0.84083843,0.18639827
-0.14324158,0.37033516
-0.18648513,0.17421636
-0.4551943,0.3626336
-0.41797787,0.5404348
-0.25095776,-0.28202337
-0.46633738,0.057162188
-0.66530234,-0.049315825
-0.44412845,0.35962674
-0.11448938,0.25563902
0.19316652,0.06251529
-0.69232726,0.5698918
-0.5005226,-0.024049833
-0.27689806,0.22266123
-0.14855161,0.18215418
0.07287344,-0.15426737
-0.3912982,0.18198924
-0.7375454,0.23130581
-0.68762493,0.04430764
-0.40642136,0.14931133
0.053604275,-0.46119985
-0.27473152,0.43217266
-0.24358773,0.22664644
-0.3138961,-0.29078406
-0.5090233,-0.46475938
-0.22578114,0.26591483
-0.037926078,0.29767326
-0.14405745,0.03601622
-0.3770894,-0.09245817
-0.5900649,0.03924849
-0.40521836,0.43260184
-0.5745643,0.14242455
-0.43591875,0.37536392
-0.89723146,0.060806908
-0.46271628,0.070089385
-0.17426726,-0.04775609
-0.3901271,0.034063168
-0.117012516,0.16685139
-0.6537583,0.4679219
-0.59772575,0.18811487
-0.2299777,-0.041166693
-0.10441144,0.20263183
-0.4629957,0.20677245
-0.5098039,-0.08979757
-0.263604,0.34180763
-0.4327142,0.12568763
-0.32685897,0.088483706
-0.4543849,-0.01121901
-0.28308398,0.21146658
-0.42782837,0.18270476
-0.12100211,-0.022163734
-0.29803175,0.39076725
-0.41377035,-0.040980548
-0.10763344,0.18482286
-0.42513102,0.16372064
-0.09613004,0.059661463
-0.47485483,0.16622038
-0.17253323,0.2382767
-0.30090505,3.5315752e-06
-0.46303025,-0.064750955
-0.32825857,-0.13155249
-0.5813565,0.28399363
-0.20514251,0.24937902
-0.450842,0.2651822
-0.2300441,0.6116018
-0.4191026,-0.3677759
-0.9558065,0.2742859
-0.53904295,0.37170413
-0.31568047,0.07580558
-0.11800882,0.1269223
-0.5979996,0.100780934
-0.07819791,0.06746793
-0.6607795,0.0032050535
-0.4176018,0.088808395
-0.07706191,-0.20581299
-0.5221617,-0.29886478
-0.028041184,-0.18216273
-0.2835288,0.121581934
-0.33540905,0.086609386
0.029829174,0.0805669
-0.20508255,0.14577611
-0.17557825,-0.22266167
-0.56387323,0.32392877
-0.4229399,-0.10313271
-0.24609683,-0.07846661
-0.28841066,0.30788827
-0.20462142,-0.29649863
-0.32854003,-0.14892739
-0.16929303,0.5199106
-0.22870453,0.09683128
-0.30891272,0.17948735
-0.4859738,0.26520693
-0.26484677,0.16967088
-0.3843527,-0.08702579
-0.2883106,-0.08253622
-0.26738,-0.10335474
-0.09287985,0.17177713
-0.09475896,-0.0037504584
-0.1837747,0.14470012
-0.54853576,0.33162928
-0.09378573,-0.37532267
-0.3162231,-0.11704406
-0.39931196,0.12587675
0.0013814569,0.11045274
-0.18302375,0.092171416
-0.6843596,-0.18865216
-0.26554486,0.3360445
-0.33779302,0.22828296
0.006876409,-0.041730225
-0.5900637,0.33558947
-0.082198605,-0.2107
0.20081076,0.25384432
-0.522559,0.18164843
-0.31393382,0.59547365
-0.74820775,0.1515764
-0.14954275,-0.04983072
-0.7264311,0.3039192
-0.29238972,0.048504286
-0.3300449,0.1857868
-0.40342724,-0.05759856
-0.252697,-0.19918218
-0.61085546,0.0015771538
-0.3640797,0.018018149
-0.31129333,0.17475817
-0.2794233,0.3525582
-0.27164343,0.24868757
-0.7512858,-0.112480044
0.2403517,0.35751355
