parameter_1,parameter_2
0.02790238,0.1793224
-0.22035755,-0.48187476
0.28437734,0.24881946
0.03451796,0.24425694
-0.011563368,0.14061707
-0.22562853,-0.070332244
0.08926995,0.11161935
-0.104032844,0.26247874
0.007024832,-0.09013094
-0.12842268,0.09982765
-0.2645266,0.09955216
-0.14926004,-0.3336945
-0.043154012,0.033234157
-0.20428315,-0.17697066
-0.07408413,-0.054614406
0.085774094,0.33281586
0.37430978,0.10060577
-0.35277522,-0.050092902
-0.21528542,-0.374333
-0.23600787,0.35719183
-0.32045263,-0.28415525
0.06485695,0.09329889
-0.5323347,-0.001191467
0.020199932,0.12974308
-0.31694496,-0.269148
-0.033868834,-0.091763124
-0.6453392,-0.037025515
-0.09279118,0.06725713
-0.18957464,0.079394594
-0.14643058,0.37352955
-0.018260881,0.23336545
0.13936399,0.08725337
-0.1389665,0.22690265
-0.040369436,0.21959111
0.12223938,0.039596505
0.36264008,-0.24209495
-0.06546818,-0.27338243
-0.5326459,-0.34676415
0.06831321,-0.2084267
0.034695998,0.07700944
-0.530144,0.31695837
-0.33249408,0.37855247
-0.44379938,0.018251928
-0.26853037,0.009423792
-0.33322155,0.2741172
-0.36832666,0.046524175
-0.4425699,0.5100542
-0.38839722,0.27856264
-0.32960635,-0.047594402
-0.34568912,0.19501658
0.17123123,0.06869402
-0.076603256,0.11042106
-0.18381383,-0.02634349
-0.6439656,-0.0299743
-0.30612218,0.25564402
-0.28071964,-0.0766512
0.19575383,0.3229907
-0.3056444,-0.15091921
-0.24938063,-0.111263365
-0.025545664,-0.11302613
-0.03252148,-0.001513809
0.255899,0.19446538
-0.22383612,0.013704633
-0.10809165,0.100324884
-0.166686,-0.36390784
-0.4445669,-0.26437935
-0.033830628,-0.21102868
-0.008159868,0.08108637
-0.12819289,-0.016390976
-0.25658792,-0.0257934
-0.6385812,0.13555665
-0.39624202,0.3248949
0.13153915,0.18245985
-0.6613332,0.11423157
-0.32680836,-0.169154
-0.14585747,-0.3978104
-0.06616312,0.092672154
-0.36520708,0.07133627
0.07263741,-0.21671389
-0.22990583,-0.27119318
0.07742284,-0.30159622
-0.19886313,0.15066586
-0.27007437,0.26968792
-0.032385275,0.44242594
-0.08277609,-0.34866813
-0.14863518,0.33249828
-0.2282607,-0.33925572
0.22130193,0.36181125
-0.09114662,0.11337301
0.07138859,-0.23447292
-0.44381708,0.013467902
-0.0024583489,0.12611379
-0.18706769,0.19933021
-0.06440991,-0.032552283
-0.12301286,-0.20134781
-0.3064223,0.09638943
-0.06808455,-0.3630693
-0.5086059,0.052945204
-0.01885537,0.47721097
0.17966457,0.17632669
-0.23595579,-0.011007845
0.19290142,-0.031621564
-0.17704245,-0.25283742
-0.43986452,-0.33912927
-0.082159005,0.4787197
-0.13510889,0.3651207
-0.006575063,-0.0014102198
0.31853396,0.09109981
0.04527493,0.11333394
-0.24380846,-0.065430105
-0.12617737,0.003930941
-0.361318,0.0129881445
-0.2646358,-0.09016468
-0.3241367,0.37596825
-0.12433411,-0.28926295
0.030051157,0.18036366
0.013086289,-0.016398624
-0.12172457,-0.115793854
-0.079143636,0.21557802
0.055907696,0.1477422
0.14053866,-0.024281982
-0.53740853,0.27646974
-0.28105587,-0.1794696
-0.05011364,0.25352025
0.12677017,-0.032956857
0.15937532,0.5147972
0.046788335,0.12053317
0.1745333,0.19553629
0.06374377,-0.10032675
0.2311609,0.27808574
-0.15499216,-0.23301925
-0.090392545,-0.43512642
-0.10339228,0.33105838
-0.3890341,0.17579494
-0.06381987,-0.17142291
-0.35326177,0.16852628
-0.22412321,0.4605152
-0.16403735,0.19866435
0.17794876,-0.037521455
-0.17405322,0.080918
-0.41657132,0.24322106
0.03486958,-0.20754667
0.051680565,0.00078444555
0.094516024,0.23313874
-0.13726513,0.30454618
-0.21441431,0.17941187
-0.041059542,-0.028763477
0.023948558,-0.33261696
0.08849719,0.35329038
-0.13620518,-0.014021523
-0.064027466,-0.110738605
-0.20506784,-0.027499247
0.13571343,0.13227358
-0.030182473,-0.2674524
-0.34410134,-0.11752395
0.20214309,0.034707002
-0.1814156,0.2115851
-0.09697398,0.23315609
-0.23821422,0.2952793
-0.4296884,0.005412098
-0.43663645,0.107526556
-0.051542636,0.16566786
0.029279292,0.37702823
-0.056033175,0.33212966
0.08876394,-0.045155328
-0.24266429,-0.36499888
-0.417475,0.076964915
-0.024591394,-0.034621056
-0.36584312,0.038055908
-0.016821109,0.18565913
0.20560424,-0.23867296
0.059296176,0.059192717
-0.14324096,0.23649767
0.0034393594,0.351488
-0.014411904,-0.16580841
-0.2351279,0.033788376
0.31477475,-0.066448554
-0.46741778,-0.015692912
-0.11751487,-0.1508506
0.10726333,-0.0958859
0.054230645,0.5086057
-0.059390593,-0.4480428
-0.37259978,-0.08815785
0.06329249,-0.15172009
-0.048387203,-0.040522914
0.44041312,0.060361683
0.22328632,-0.095834404
-0.007885441,0.02315393
0.2207217,0.09439373
-0.2573187,0.30957448
-0.5724181,0.000643909
-0.27234247,0.1626872
0.28205216,0.23518641
-0.3576929,-0.18653521
-0.19944525,0.03182994
-0.041860595,0.05633897
0.52376515,-0.23100494
-0.15783513,-0.09828605
0.28323108,-0.16001229
0.08139691,0.56853265
-0.514357,0.25431046
-0.1657697,-0.2315789
0.0945995,-0.30664337
0.4114241,-0.005959451
-0.06492044,0.3303573
-0.26450807,0.5969087
-0.101509884,-0.031462263
-0.026153222,0.43961713
0.3268265,-0.41980547
-0.58204216,0.014949609
-0.07030624,-0.0054781735
-0.054712415,0.31042707
-0.08486043,0.43455234
0.10468912,-0.17361158
0.25391597,-0.22534351
-0.35540628,0.20166028
-0.15552582,-0.026744436
-0.050328996,0.21793865
0.22360395,0.31302053
-0.30556977,0.07285722
-0.21881488,-0.041113
0.050218627,-0.055033285
-0.39597094,-0.06294173
-0.17671677,-0.27443165
-0.050411545,-0.28804815
0.358733,-0.11810686
0.14526093,0.050750922
-0.27486587,-0.28378764
-0.12842494,0.021494482
0.028715089,0.022824831
-0.1511703,-0.046169963
-0.11139471,-0.2633896
-0.5320254,0.29469556
-0.26129708,-0.40965718
-0.35662687,0.028578907
-0.23524784,0.31021658
-0.18292734,-0.1698068
-0.2900454,0.19906199
0.14389306,-0.07012053
-0.20618683,0.4485199
-0.07533648,0.07211961
0.13597514,-0.022441354
0.14601621,-0.5077877
-0.43144542,-0.059218828
-0.07649258,-0.13441809
-0.75000507,0.16664226
0.156199,0.0053819492
-0.54283774,0.41745842
0.13856876,0.08386319
-0.08105944,0.06983685
-0.16702968,-0.09802303
-0.10067088,-0.15424167
0.1383843,-0.29986307
0.14421965,-0.12675966
-0.04043605,-0.15843025
0.14783266,-0.17560436
0.1854227,-0.061204787
-0.35048175,-0.05905896
-0.019674473,-0.23018889
-0.10886866,0.34674704
-0.0020213202,0.32936087
-0.027269594,-0.06520875
-0.24442399,0.37233385
-0.6420774,0.11499691
-0.311014,-0.23213176
-0.5104564,-0.27742445
-0.3669088,-0.2687276
-0.3273454,0.02094882
0.06476626,-0.079077795
0.03124997,0.3017674
-0.5592763,-0.3692539
-0.36747277,0.09562834
0.06569685,-0.31810293
-0.5566586,0.1302295
-0.075624384,0.04316854
0.11084539,-0.14333525
0.40179634,0.22872561
0.19562258,0.24651168
0.14004569,-0.27132764
0.3957531,0.2922662
0.0072483346,0.11433034
-0.28370997,0.44861957
-0.16165318,-0.17417455
0.3196363,0.023673488
-0.4600461,-0.02892061
-0.26188543,-0.08017968
-0.029678166,0.0011228733
-0.26351148,0.10799627
0.19016273,-0.15343691
-0.26370054,-0.054929283
0.047663465,0.3552993
-0.29398036,-0.07401456
0.011770628,0.001222156
-0.28486493,0.18675995
-0.104793765,-0.31455162
-0.41685772,0.01878623
-0.37729865,0.14756778
-0.3837782,0.054221142
-0.042546086,0.29815912
-0.3428687,-0.18738239
0.19377099,0.15763038
-0.22650744,0.073963545
-0.24409276,-0.1956102
-0.5373061,0.017259106
-0.091130175,-0.08243069
-0.55584264,-0.351893
-0.16522375,0.17106134
0.2722851,-0.15512238
0.0035404488,-0.091632456
-0.058421083,-0.047389653
-0.13182823,0.024650598
0.20707779,0.14008117
-0.28906453,-0.07078244
-0.35308582,-0.26696792
-0.10247188,-0.22834091
0.08865407,-0.07171716
-0.28974456,0.30827746
-0.078361675,-0.084996834
-0.08804864,0.0680663
-0.12570672,-0.07113418
0.03970918,0.05168699
0.0826623,0.06425981
0.04783982,0.41183302
-0.31358272,-0.47508687
-0.3558923,0.083412156
-0.087822735,0.2747833
-0.13285923,-0.0371692
0.1281813,-0.22355618
-0.03283064,-0.05998781
-0.0034193918,0.14904547
-0.05680965,-0.25704208
0.027818099,-0.085636124
-0.40477544,-0.2673619
-0.28520843,-0.09965178
-0.37609214,0.18023804
-0.35070753,-0.307301
-0.45471734,-0.22422703
-0.40972292,-0.09617576
0.040029883,0.2616819
-0.4713875,-0.101018965
0.29328257,0.25493345
-0.17738715,0.047467265
-0.19853607,-0.4470906
-0.16837284,-0.08211702
-0.26869062,-0.2895025
-0.038086377,-0.19596957
-0.096386425,0.15764797
-0.37668657,0.078080684
-0.10320962,-0.27877757
-0.30098122,-0.23418228
0.36221492,-0.1091052
0.2170804,-0.23574303
-0.28839952,0.017400902
-0.123884514,-0.23927994
0.17768033,-0.033389438
-0.08756195,0.15112342
-0.4554022,0.18214439
-0.19978055,0.53354895
-0.04257082,-0.17578234
-0.3511057,0.028909076
-0.27424216,-0.056510877
-0.31737086,0.01838835
-0.43232477,0.19184056
0.027103767,-0.13217694
-0.3707925,0.3553127
-0.043737583,0.30791488
-0.017953955,-0.016987223
-0.29845917,0.25255615
-0.079755686,0.11965948
-0.12495396,0.19360045
-0.37694466,0.035708338
0.12082411,0.31205073
-0.6233328,0.51612186
0.034887776,-0.14589696
-0.22310114,0.02385089
-0.3432752,-0.50323397
-0.01875545,0.016155414
-0.09644589,0.18546583
-0.15925106,0.20780478
-0.12455596,0.05425976
-0.5036625,-0.124559835
0.0801522,-0.31813872
-0.2626075,0.23189783
-0.54714286,0.117791325
-0.26567808,0.21397506
-0.24872795,0.19602033
0.009104595,-0.32867453
-0.33757013,-0.08913332
0.08842148,-0.036012482
-0.089764886,-0.34217966
0.28365427,0.11799744
-0.074653596,-0.05930188
-0.13946545,0.05849345
0.19451283,-0.2734389
-0.35005414,-0.12354635
0.43360507,-0.058637414
-0.35770804,-0.026320193
0.10068095,-0.47624743
-0.116651535,-0.09522383
-0.10623999,0.16061471
-0.32982242,0.25057656
0.100973874,0.33989888
0.112536624,-0.4028158
-0.18863492,0.19822907
0.18783002,0.38271534
0.3123368,-0.09320828
-0.19268812,-0.17579694
0.1294417,0.39992106
0.15572815,-0.16873056
-0.14238979,0.07793926
-0.15075696,-0.09021324
0.14193808,0.09820406
0.3062709,0.454983
-0.29488063,0.12548262
-0.32346267,-0.09343661
0.083929405,-0.10291806
-0.102263376,-0.21000375
-0.27148607,0.03886036
0.053912327,0.057791144
0.17682438,-0.49803954
-0.44393754,0.37077925
-0.20510867,0.22385001
-0.15361716,0.06551949
-0.082783885,0.2149672
-0.06697534,0.16230956
-0.5318172,0.53027725
-0.09776906,-0.16599426
-0.2020548,-0.38383085
-0.28491062,0.2805261
0.10279997,0.01782887
-0.07768485,-0.4169661
-0.17565596,0.10447553
-0.28426075,-0.018382464
0.0518921,0.051834695
0.095034584,0.06431242
0.267125,0.01842833
-0.45065904,0.22540599
-0.16455787,0.19843504
-0.31035346,0.32034972
-0.16352168,-0.10318531
0.041192174,0.1795237
-0.15444031,0.09484856
0.023170017,0.19843994
0.07647221,0.03847083
-0.20879962,-0.08713247
-0.27154338,0.18154812
0.05678238,-0.17662957
-0.32868552,-0.03584416
0.033896416,0.086515784
-0.32918948,0.13937493
-0.32465154,-0.16821702
-0.1865283,0.028755024
-0.20833328,-0.27880183
0.073294535,-0.09172727
-0.4211573,-0.30109623
0.2445321,-0.14108494
-0.30707628,-0.058258113
-0.49870974,0.2237327
-0.25072932,-0.15128063
-0.047650497,-0.14553206
-0.17900984,0.13317852
0.11347851,-0.160232
0.004904188,-0.31524706
-0.51479906,-0.11681387
-0.2038286,0.40383986
-0.1730603,-0.19901134
-0.08142103,0.06605527
-0.13791959,-0.25279593
-0.21022716,0.11004062
0.024958313,-0.05553251
-0.35411686,-0.33261296
-0.06776676,0.49187708
0.17824166,-0.42335087
0.107595176,0.25387308
-0.13022564,0.18733962
-0.028427303,0.1855663
-0.067741774,0.34698194
0.2707913,0.24653663
-0.47617245,-0.13780485
-0.064382985,0.017323576
-0.013147898,-0.46904933
-0.10154513,0.049364243
-0.2556157,-0.11065848
0.14915998,0.18897223
-0.1653929,0.33368725
-0.71772474,-0.15929279
-0.32341504,0.35364354
-0.055961344,0.10046394
-0.19822665,-0.086347714
-0.04326962,0.31187683
-0.16991203,0.045759358
-0.23207279,0.20009486
0.07230438,0.13674177
0.19558553,0.026857167
0.0627705,-0.061892215
0.17885177,-0.02573676
0.0007703677,0.06045425
-0.2287097,-0.13808939
0.12302396,0.14663243
-0.35305846,-0.056005176
-0.2481697,-0.14565061
0.14379025,0.348593
-0.2991542,-0.025910106
0.1110163,0.107099965
-0.63510054,0.18400441
-0.08499047,-0.29272687
0.060232267,0.09729947
-0.1635569,-0.4041154
-0.094375774,-0.2836279
-0.3623774,0.115007445
-0.22931315,0.101628825
-0.45757192,-0.009784456
0.2251461,-0.016559355
-0.047831,0.31192443
-0.20498592,-0.287748
-0.20164588,0.4235589
-0.5816526,0.17765978
0.033860043,-0.21004798
-0.30803898,-0.29696527
-0.06606571,-0.07719655
-0.09979409,0.13870893
-0.41797143,-0.033137653
0.1626591,0.09134796
-0.14700413,0.33110163
0.021116287,-0.15067434
0.07684927,-0.15232697
0.12561344,0.12807344
-0.017487437,-0.2050998
-0.20582125,0.11074564
-0.22727562,-0.24957167
-0.06984809,0.3957787
-0.16315179,0.18758298
0.2961415,0.037640214
-0.10243848,-0.40514243
-0.32083708,0.10795954
0.21248464,0.035845444
0.36476868,0.0069918223
0.06161578,0.1518271
0.42288476,0.06419837
0.000766173,0.016469404
-0.5030294,0.046738423
0.3593427,0.1515284
-0.13705611,-0.024535451
-0.657623,-0.14697294
-0.14096004,0.27343023
0.05355014,0.0010590889
-0.3130827,0.08742364
-0.20145902,-0.18887763
0.034272164,-0.3602942
-0.1953904,0.3062497
-0.47930753,0.11786829
0.17500325,0.04426418
0.010138266,0.5692972
0.1763453,-0.029259112
-0.25821406,0.15408707
0.18368821,0.22823663
-0.09720169,-0.18472606
-0.32687438,-0.014053162
-0.31259966,0.038885035
-0.31036878,-0.01610167
-0.123006836,0.15612736
-0.24109846,0.030597586
-0.314403,-0.18020245
0.0007842183,0.11087999
-0.2668643,0.11149044
-0.350394,0.034308024
0.18115912,-0.47775644
-0.14167808,0.16450939
0.090776145,-0.021975558
0.07744187,-0.1449055
0.26661342,0.37383085
-0.41076946,-0.116985545
0.11290638,-0.09132783
-0.18416168,0.16006747
-0.119459234,-0.10809314
-0.15462816,0.43542793
-0.23579471,0.2952162
0.09318805,0.17603381
-0.71359015,0.14866072
0.089877516,0.25999042
-0.279963,0.12423709
-0.18798685,0.039669696
-0.1983238,-0.12435512
-0.087272264,0.5689776
0.00442826,-0.2754605
-0.07972069,0.40951657
-0.043169204,-0.55928576
-0.23043816,-0.14108379
-0.15687159,-0.25935385
-0.3672794,0.22284542
-0.16884117,0.40337965
0.11258447,-0.23535387
-0.364168,0.20175487
0.22573717,-0.0077528693
-0.29218945,0.076566935
-0.060184624,0.20147976
0.03536068,-0.19599867
-0.08479937,0.040355045
-0.20216143,0.44337574
-0.5937983,0.091447145
-0.1618604,-0.36984685
-0.5515054,0.4610125
-0.5821875,0.2644044
-0.12893996,0.30930197
0.037548706,0.12971675
0.09846701,0.3625311
-0.049014606,0.06181044
0.018944666,-0.08505456
0.14410657,0.31298462
-0.24030113,0.7430285
-0.06853825,0.020931954
0.14753637,0.09070468
-0.04716333,0.27710378
-0.57615197,0.18719485
-0.18180612,0.11925241
-0.18388501,0.08718268
-0.23961802,-0.17973813
-0.30427074,0.005971011
-0.01065021,-0.29989502
0.021522589,0.3838382
-0.36640203,0.18414167
-0.4071446,0.4129659
-0.13032429,-0.042935234
0.2426487,-0.0010980815
0.08442342,-0.31401002
0.09671116,-0.1535355
-0.3615046,0.3777385
-0.37710768,0.16694699
-0.23735681,-0.37432465
0.008764379,-0.032517027
0.17589526,0.033399574
0.36383963,0.031431142
0.29358232,0.26312172
0.2915219,-0.41986334
-0.06779668,-0.044232663
-0.026378691,0.32503596
-0.2522468,-0.10050465
0.26260728,0.098093614
-0.013884187,0.24982104
-0.2116198,-0.16172908
-0.5023185,0.22882028
-0.338224,-0.4302673
-0.28654188,-0.12437199
-0.12431817,0.06866097
0.07308599,-0.40160653
0.13523337,0.14686318
0.21114682,0.16747981
-0.537871,-0.09858146
0.044221655,-0.32872137
0.2595591,-0.0006252937
-0.17035866,0.21574172
0.15553056,0.10358097
-0.15997835,-0.007742241
-0.031078123,0.4525493
-0.2694934,0.38546735
-0.06249,-0.20516354
-0.08827583,-0.058108214
0.4750722,-0.14395872
0.0014850199,0.027933119
0.11851108,0.1997972
0.34094924,0.06172052
0.052596644,-0.20733164
0.15277095,0.015714511
-0.22577494,-0.07415305
-0.0636358,0.104828
-0.36801022,0.30416533
-0.07817845,0.15178831
-0.15346989,0.3910268
-0.16063681,0.19869526
0.32095152,0.086792134
0.019037224,0.19564764
0.51358414,0.22243018
-0.263811,0.046336886
-0.38162565,0.53747404
-0.04741396,0.43497196
-0.05177476,-0.021186817
-0.111635774,0.04486924
0.21350847,0.40210858
-0.2655915,0.3282308
0.07623179,-0.06881851
-0.16948706,-0.04522447
-0.01969321,0.20237935
-0.038099386,0.27541718
0.06532572,-0.016521923
0.09364618,-0.068180576
-0.06340261,0.19967884
-0.14119764,-0.0784256
-0.18317361,0.28626257
-0.29914433,-0.275394
-0.24661592,-0.041718256
-0.101970084,0.40786755
-0.103397176,0.21964897
-0.006208487,-0.2644127
-0.026421748,0.106949255
-0.05305565,0.021868028
0.004416667,0.21125644
0.0065232366,-0.1742948
-0.51939505,-0.30647168
-0.17151922,0.17283686
-0.5799382,0.26110926
-0.475729,0.13732535
-0.05308678,0.58487016
-0.33325595,0.07140476
0.08742966,0.026740495
-0.11382443,-0.017058767
-0.36111957,0.020967336
0.28027272,-0.31599486
-0.30305415,-0.34298486
-0.19249567,0.23226574
-0.17402034,-0.017168004
-0.07280319,0.0941115
-0.37776577,0.23686586
0.026432589,0.32555485
0.053447917,-0.008256689
0.41670495,0.02494163
-0.5529432,-0.06674327
-0.08170095,0.18580955
0.03112416,0.23584515
0.008898564,-0.095550194
-0.1203832,-0.08312824
-0.19886318,0.122518435
0.122793436,-0.02880812
-0.16937646,-0.07759303
-0.026158944,-0.48043716
-0.16343507,0.032826517
-0.21472895,0.39621612
0.12251355,-0.008574665
0.20140289,0.20019083
-0.4200269,0.23778655
0.1875609,-0.27609956
-0.53027654,-0.03268634
-0.25487587,0.24056937
0.4211309,0.08379152
-0.2459383,-0.17454857
0.3109439,0.4378434
0.16287373,0.51369596
0.045988545,0.028085094
0.23835154,-0.26665518
0.06898096,0.10933356
-0.4405061,0.14186531
0.18489958,0.4785736
-0.12410583,0.0063332245
0.1784109,-0.39226395
-0.11950539,-0.19589786
0.058620006,0.1737622
0.33066756,0.196359
-0.10223692,0.024884902
-0.056087565,0.030722579
-0.26883274,-0.09743193
0.043214962,-0.079914525
0.15753053,0.054114427
-0.09471714,0.016030299
0.21736585,0.6081401
0.14009303,-0.40375492
-0.20649149,-0.3712514
-0.17420283,0.51500356
-0.13823704,-0.21796168
-0.24465817,0.4168356
-0.06349549,0.0693349
-0.19871499,-0.07711175
0.0048186556,-0.009812366
0.04654759,-0.07177889
-0.41796976,0.28900337
-0.17127413,0.389054
0.106849805,0.035798404
-0.039486285,0.30052537
-0.52619565,0.34873936
-0.42175817,0.14644313
-0.1888359,-0.36326215
0.14268404,0.1404154
0.1550893,0.14191763
-0.2749828,-0.0820438
-0.012964249,0.11051971
-0.18854663,0.1827476
0.07493447,0.0757703
0.25003773,0.27093455
-0.19858131,0.046099897
0.2993917,0.021272944
-0.32431155,0.25071692
0.046967864,-0.3792548
-0.17114708,0.26536682
-0.032100767,0.3862592
-0.47060186,-0.03858522
0.1078341,0.685625
-0.31085062,0.41051355
-0.25930482,0.47623613
-0.084144436,0.2445753
-0.07261806,-0.36916935
-0.4744324,-0.13659348
-0.3005002,-0.067323074
-0.2722933,0.40249184
0.3003804,0.13050462
0.20363496,-0.30918398
0.006574966,-0.11441231
-0.2063368,0.2465591
-0.41612452,0.52582014
0.0057100877,-0.104212776
0.05958876,-0.3783162
-0.29103726,-0.34392378
-0.03084074,-0.043609496
0.12076518,0.07765199
-0.2204937,-0.14744627
-0.50721836,-0.29195166
-0.057592403,0.52904195
0.10300532,-0.19132851
0.15661184,-0.06566121
0.3039785,-0.18854414
-0.1511816,-0.043849472
-0.07261145,-0.06580491
-0.052981786,-0.045759942
-0.21779059,-0.11135529
-0.4435916,-0.2637851
-0.0012910143,0.24776255
-0.16317801,0.26846868
-0.4143287,0.49371424
-0.21106772,-0.110726476
0.10673307,-0.13181612
0.17121883,-0.34479496
0.08416355,0.3040865
0.014288738,0.044681203
0.1880324,0.01622622
-0.012827948,0.41450185
0.02230259,0.09148635
-0.066819124,-0.058506925
-0.28979722,0.079080425
-0.12000466,0.13556066
0.1022892,-0.18139236
0.012015663,-0.33659124
-0.23384595,-0.04640964
-0.12235381,-0.3147079
-0.13128385,0.26993513
-0.2247856,0.60229516
-0.19833557,0.026032705
0.19374819,0.17442375
-0.25252104,-0.047231097
0.18174352,-0.38246614
-0.21622124,-0.09195618
-0.07558592,0.67377937
-0.52897733,-0.012411274
-0.018772297,-0.05760039
-0.03578838,-0.2643635
-0.14590903,-0.30634275
-0.18731093,-0.35744306
0.08946706,-0.28137746
-0.067611724,0.13600512
0.01617293,-0.20746826
-0.14293501,0.120069355
-0.6558485,-0.50236696
-0.36094928,0.28494877
-0.11761603,0.36162728
-0.07426287,-0.10108897
0.08173889,0.1969474
-0.21376437,0.22464138
-0.4870752,-0.07519607
0.071429,-0.13663326
0.18911652,-0.21039902
-0.3863297,0.619069
0.12556551,-0.007568743
0.11395477,-0.11135338
0.0041385293,0.18213764
-0.31603277,0.11489135
-0.002013594,0.23206484
0.15216102,-0.06001344
0.0102590695,0.032691862
-0.14811698,0.4160739
-0.21184506,0.0005132891
-0.43231058,-0.32233283
0.4709251,0.27639124
0.11646466,0.09161116
0.13055392,0.2747672
0.13687117,-0.1597339
-0.0244492,0.008787636
-0.17319477,0.42889953
-0.189268,0.11348052
0.10489467,0.31730807
-0.31558025,-0.10710131
-0.3443529,-0.16958164
-0.06309209,0.04673917
0.104305536,0.33157066
0.0687287,-0.54580665
0.043825775,0.23649988
0.15577854,-0.06709501
-0.12308145,-0.0661857
-0.050019532,0.2091819
0.11344741,-0.17236409
-0.095896184,-0.80846643
-0.38924038,0.16662124
0.19042797,0.24883042
-0.16130963,0.063585155
-0.17190251,0.21227732
0.2891314,0.0729367
0.1890025,0.007293511
-0.40045434,-0.3048492
-0.48274505,-0.025979575
-0.15088521,-0.24162118
-0.1498917,0.26649866
-0.59309757,0.56430405
-0.3309617,0.0279866
0.031042427,-0.06937273
-0.13908003,0.16915187
-0.44094872,-0.3971072
-0.08167216,-0.13752626
-0.22484183,-0.19532454
-0.23500538,0.009762671
-0.55761796,-0.56482434
-0.19557823,-0.079287454
-0.32712427,0.15039724
0.04435706,-0.23047729
-0.53046626,0.3035458
-0.13322675,0.3692365
-0.11033638,-0.26546365
0.23555435,0.0611681
0.09850156,-0.00882319
-0.20502308,-0.0022752807
0.005205892,0.15731141
0.41205323,0.1751203
0.19793434,0.4022315
0.2570454,-0.110400826
0.37397033,0.052459866
-0.15747377,-0.0049278885
-0.16604245,-0.2831226
0.3060264,0.16168553
-0.28060684,-0.080574036
-0.1046275,0.3282992
-0.48078096,-0.15008757
-0.25748408,0.27184975
-0.075136036,0.008382879
0.44247657,-0.21380435
-0.25977212,-0.42343068
0.28457373,0.3112362
-0.27792394,0.057452932
-0.026899256,0.21591894
0.053394526,-0.009309545
0.0039962456,-0.09683561
-0.054696396,0.17560172
-0.064753264,0.21870886
0.07671125,0.15169406
-0.098233566,0.21325913
-0.018902838,-0.30695736
-0.0803222,0.009038661
-0.39553994,-0.039849717
-0.28959042,0.19138652
-0.18779674,0.1201068
0.08561081,-0.30901203
0.41395372,0.34830686
-0.2590113,0.0736533
0.057210043,0.1519587
0.12489393,0.53488505
-0.1170969,-0.22562514
-0.20007506,0.5318698
-0.46168834,0.06943826
-0.22112887,-0.12482141
-0.56869996,-0.18523714
-0.40425414,0.14377452
0.06283502,-0.21626566
-0.38948548,-0.1240356
-0.27230746,-0.28432816
0.1026181,-0.1174019
-0.21656309,0.1678744
-0.1917536,-0.36580634
-0.17695412,0.3007063
-0.19314617,0.05232218
-0.14593607,-0.1904521
-0.15422457,0.037103876
0.19386248,0.044164576
0.25279438,0.28594816
-0.32206023,0.048404045
-0.009975031,0.17089026
0.37728047,0.15452276
-0.21240821,-0.15594764
-0.023606457,-0.2864888
-0.36466932,-0.02521177
-0.2600603,0.2619534
-0.27317703,0.34558734
-0.13538432,0.13101012
-0.29656413,0.14031446
-0.37422198,-0.36338624
-0.226875,0.084400445
-0.24418116,0.012791116
-0.20756975,0.07311641
0.10374014,0.27474123
0.05177176,-0.019653399
0.2608044,0.031106126
0.08526598,-0.4565832
-0.0067004412,-0.5637871
-0.073344156,0.13373905
-0.37080872,0.5088581
0.08853103,-0.26304656
-0.6806703,0.18931496
-0.16304901,-0.2849047
-0.56638944,0.13958846
-0.07961639,-0.30439806
-0.59548455,0.17288202
-0.057113703,-0.1692422
-0.25349218,-0.059300583
-0.26784128,-0.07512094
-0.5280671,0.09649986
0.05275984,-0.1979487
-0.2075536,0.08560927
-0.13290748,0.08722865
-0.20323612,0.042920776
0.1531869,0.13450824
-0.007767193,0.26999786
-0.30481046,0.049367156
-0.41178417,-0.049902674
-0.095753334,0.15467325
0.037246257,-0.41442692
0.1031639,0.26506448
0.5015993,0.03703924
0.14268698,-0.015490413
-0.092827275,0.11441797
-0.2010198,0.32447657
0.1315224,0.25042155
0.42604744,0.28581804
-0.19982351,0.06387693
0.16887487,-0.40671486
-0.072398975,0.2587468
0.25780606,0.15508722
-0.12640864,-0.08209747
0.021704584,0.28211373
-0.27848005,-0.25809935
0.19310482,0.26218104
-0.23517182,0.032345638
-0.102942996,-0.014605895
-0.35979676,-0.06497811
-0.29822022,0.01450688
-0.26289052,0.18975854
-0.1626073,-0.2113745
-0.324723,0.1344761
-0.16775957,0.25903338
-0.017176524,-0.38089207
-0.055699084,0.22278579
-0.03792973,0.019522732
-0.1403414,0.48381716
-0.19608817,-0.32017758
-0.019776516,0.04008197
-0.52587014,0.09964903
-0.17628649,0.40928817
-0.36591774,-0.19048631
-0.2523338,0.6420865
0.15170784,-0.20325188
0.14131217,0.18480195
-0.18822968,0.013365729
-0.3955387,0.23163435
-0.06606726,0.29304242
0.20525028,0.053874515
-0.07885177,0.17910843
0.013166092,0.47803867
-0.20817791,-0.063084215
-0.20140398,-0.021366414
0.010624602,0.06880332
0.029971391,0.21499643
-0.41960377,0.20428391
0.30672348,0.25851902
-0.19045705,-0.19379497
-0.059807036,-0.20390232
-0.46232796,0.056809675
-0.04423575,-0.009566128
-0.22072676,0.21176055
-0.30666375,0.122228086
0.16391163,0.114536
-0.07858248,-0.047665264
-0.3198058,-0.06501971
-0.3095442,-0.29761526
-0.28640312,-0.059052307
0.051225558,0.36364695
0.07741548,0.25154552
0.009387925,0.13694265
